longitude,latitude,year,month,day,hour,PV_power,WS10m
-4.48333,48.400002,2022,07,25,19,9.42,5.03
-4.48333,48.400002,2022,07,25,20,0.0,4.34
-4.48333,48.400002,2022,07,25,21,0.0,4.0
-4.48333,48.400002,2022,07,25,22,0.0,3.45
-4.48333,48.400002,2022,07,25,23,0.0,3.1
-4.48333,48.400002,2022,07,26,00,0.0,2.97
-4.48333,48.400002,2022,07,26,01,0.0,2.9
-4.48333,48.400002,2022,07,26,02,0.0,2.83
-4.48333,48.400002,2022,07,26,03,0.0,2.69
-4.48333,48.400002,2022,07,26,04,0.0,2.55
-4.48333,48.400002,2022,07,26,05,0.0,2.41
-4.48333,48.400002,2022,07,26,06,74.3,2.21
-4.48333,48.400002,2022,07,26,07,195.73,2.76
-4.48333,48.400002,2022,07,26,08,270.01,2.83
-4.48333,48.400002,2022,07,26,09,363.72,2.76
-4.48333,48.400002,2022,07,26,10,474.59,2.55
-4.48333,48.400002,2022,07,26,11,546.07,2.83
-4.48333,48.400002,2022,07,26,12,226.21,3.1
-4.48333,48.400002,2022,07,26,13,204.1,3.79
-4.48333,48.400002,2022,07,26,14,192.74,4.48
-4.48333,48.400002,2022,07,26,15,315.76,4.55
-4.48333,48.400002,2022,07,26,16,307.84,4.48
-4.48333,48.400002,2022,07,26,17,151.32,4.21
-4.48333,48.400002,2022,07,26,18,156.65,3.79
-4.48333,48.400002,2022,07,26,19,44.13,3.45
-4.48333,48.400002,2022,07,26,20,0.0,3.03
-4.48333,48.400002,2022,07,26,21,0.0,3.03
-4.48333,48.400002,2022,07,26,22,0.0,2.9
-4.48333,48.400002,2022,07,26,23,0.0,2.55
-4.48333,48.400002,2022,07,27,00,0.0,2.21
-4.48333,48.400002,2022,07,27,01,0.0,2.0
-4.48333,48.400002,2022,07,27,02,0.0,1.86
-4.48333,48.400002,2022,07,27,03,0.0,1.79
-4.48333,48.400002,2022,07,27,04,0.0,1.59
-4.48333,48.400002,2022,07,27,05,4.02,1.45
-4.48333,48.400002,2022,07,27,06,67.13,1.03
-4.48333,48.400002,2022,07,27,07,105.87,1.52
-4.48333,48.400002,2022,07,27,08,187.51,1.52
-4.48333,48.400002,2022,07,27,09,388.42,1.17
-4.48333,48.400002,2022,07,27,10,259.96,0.41
-4.48333,48.400002,2022,07,27,11,226.08,1.03
-4.48333,48.400002,2022,07,27,12,703.6,1.52
-4.48333,48.400002,2022,07,27,13,671.62,1.52
-4.48333,48.400002,2022,07,27,14,562.71,1.66
-4.48333,48.400002,2022,07,27,15,311.31,1.79
-4.48333,48.400002,2022,07,27,16,458.14,1.72
-4.48333,48.400002,2022,07,27,17,312.33,2.07
-4.48333,48.400002,2022,07,27,18,169.36,2.55
-4.48333,48.400002,2022,07,27,19,43.02,3.1
-4.48333,48.400002,2022,07,27,20,0.0,3.03
-4.48333,48.400002,2022,07,27,21,0.0,3.45
-4.48333,48.400002,2022,07,27,22,0.0,3.72
-4.48333,48.400002,2022,07,27,23,0.0,3.45
-4.48333,48.400002,2022,07,28,00,0.0,3.17
-4.48333,48.400002,2022,07,28,01,0.0,2.9
-4.48333,48.400002,2022,07,28,02,0.0,2.34
-4.48333,48.400002,2022,07,28,03,0.0,1.86
-4.48333,48.400002,2022,07,28,04,0.0,1.38
-4.48333,48.400002,2022,07,28,05,1.06,1.17
-4.48333,48.400002,2022,07,28,06,64.64,0.83
-4.48333,48.400002,2022,07,28,07,252.71,1.52
-4.48333,48.400002,2022,07,28,08,397.78,1.59
-4.48333,48.400002,2022,07,28,09,492.86,2.0
-4.48333,48.400002,2022,07,28,10,613.41,2.41
-4.48333,48.400002,2022,07,28,11,753.53,2.07
-4.48333,48.400002,2022,07,28,12,771.73,0.97
-4.48333,48.400002,2022,07,28,13,725.26,0.14
-4.48333,48.400002,2022,07,28,14,672.53,1.38
-4.48333,48.400002,2022,07,28,15,609.49,2.21
-4.48333,48.400002,2022,07,28,16,469.03,2.83
-4.48333,48.400002,2022,07,28,17,209.61,2.97
-4.48333,48.400002,2022,07,28,18,128.77,2.97
-4.48333,48.400002,2022,07,28,19,2.62,2.62
-4.48333,48.400002,2022,07,28,20,0.0,2.21
-4.48333,48.400002,2022,07,28,21,0.0,2.07
-4.48333,48.400002,2022,07,28,22,0.0,1.72
-4.48333,48.400002,2022,07,28,23,0.0,1.38
-4.48333,48.400002,2022,07,29,00,0.0,1.31
-4.48333,48.400002,2022,07,29,01,0.0,1.45
-4.48333,48.400002,2022,07,29,02,0.0,1.66
-4.48333,48.400002,2022,07,29,03,0.0,1.72
-4.48333,48.400002,2022,07,29,04,0.0,1.86
-4.48333,48.400002,2022,07,29,05,2.15,1.93
-4.48333,48.400002,2022,07,29,06,99.49,1.72
-4.48333,48.400002,2022,07,29,07,270.26,2.62
-4.48333,48.400002,2022,07,29,08,443.86,2.97
-4.48333,48.400002,2022,07,29,09,586.0,3.1
-4.48333,48.400002,2022,07,29,10,695.07,2.83
-4.48333,48.400002,2022,07,29,11,753.31,2.69
-4.48333,48.400002,2022,07,29,12,779.16,3.38
-4.48333,48.400002,2022,07,29,13,763.27,3.45
-4.48333,48.400002,2022,07,29,14,725.64,3.93
-4.48333,48.400002,2022,07,29,15,644.25,4.76
-4.48333,48.400002,2022,07,29,16,496.13,4.97
-4.48333,48.400002,2022,07,29,17,352.87,5.1
-4.48333,48.400002,2022,07,29,18,177.01,4.76
-4.48333,48.400002,2022,07,29,19,34.81,3.1
-4.48333,48.400002,2022,07,29,20,0.0,2.62
-4.48333,48.400002,2022,07,29,21,0.0,2.41
-4.48333,48.400002,2022,07,29,22,0.0,1.66
-4.48333,48.400002,2022,07,29,23,0.0,1.38
-4.48333,48.400002,2022,07,30,00,0.0,1.79
-4.48333,48.400002,2022,07,30,01,0.0,2.14
-4.48333,48.400002,2022,07,30,02,0.0,2.34
-4.48333,48.400002,2022,07,30,03,0.0,2.34
-4.48333,48.400002,2022,07,30,04,0.0,2.28
-4.48333,48.400002,2022,07,30,05,0.0,1.93
-4.48333,48.400002,2022,07,30,06,47.62,1.59
-4.48333,48.400002,2022,07,30,07,131.03,2.48
-4.48333,48.400002,2022,07,30,08,189.85,3.03
-4.48333,48.400002,2022,07,30,09,262.4,3.45
-4.48333,48.400002,2022,07,30,10,255.89,3.45
-4.48333,48.400002,2022,07,30,11,381.13,3.59
-4.48333,48.400002,2022,07,30,12,363.36,3.86
-4.48333,48.400002,2022,07,30,13,174.17,4.21
-4.48333,48.400002,2022,07,30,14,101.67,4.48
-4.48333,48.400002,2022,07,30,15,208.46,4.69
-4.48333,48.400002,2022,07,30,16,247.85,4.62
-4.48333,48.400002,2022,07,30,17,149.43,4.28
-4.48333,48.400002,2022,07,30,18,53.96,3.93
-4.48333,48.400002,2022,07,30,19,10.82,4.07
-4.48333,48.400002,2022,07,30,20,0.0,3.72
-4.48333,48.400002,2022,07,30,21,0.0,3.1
-4.48333,48.400002,2022,07,30,22,0.0,2.69
-4.48333,48.400002,2022,07,30,23,0.0,2.55
-4.48333,48.400002,2022,07,31,00,0.0,2.76
-4.48333,48.400002,2022,07,31,01,0.0,2.97
-4.48333,48.400002,2022,07,31,02,0.0,3.24
-4.48333,48.400002,2022,07,31,03,0.0,3.45
-4.48333,48.400002,2022,07,31,04,0.0,3.59
-4.48333,48.400002,2022,07,31,05,0.0,3.66
-4.48333,48.400002,2022,07,31,06,56.91,3.59
-4.48333,48.400002,2022,07,31,07,145.14,4.14
-4.48333,48.400002,2022,07,31,08,206.9,4.62
-4.48333,48.400002,2022,07,31,09,411.51,5.1
-4.48333,48.400002,2022,07,31,10,296.33,5.17
-4.48333,48.400002,2022,07,31,11,144.31,4.97
-4.48333,48.400002,2022,07,31,12,257.07,4.83
-4.48333,48.400002,2022,07,31,13,325.32,4.9
-4.48333,48.400002,2022,07,31,14,110.74,4.97
-4.48333,48.400002,2022,07,31,15,187.56,4.9
-4.48333,48.400002,2022,07,31,16,192.69,4.62
-4.48333,48.400002,2022,07,31,17,111.01,4.14
-4.48333,48.400002,2022,07,31,18,54.05,3.86
-4.48333,48.400002,2022,07,31,19,10.08,3.86
-4.48333,48.400002,2022,07,31,20,0.0,3.24
-4.48333,48.400002,2022,07,31,21,0.0,2.83
-4.48333,48.400002,2022,07,31,22,0.0,2.55
-4.48333,48.400002,2022,07,31,23,0.0,2.21
-4.48333,48.400002,2022,08,01,00,0.0,2.21
-4.48333,48.400002,2022,08,01,01,0.0,2.21
-4.48333,48.400002,2022,08,01,02,0.0,2.28
-4.48333,48.400002,2022,08,01,03,0.0,2.28
-4.48333,48.400002,2022,08,01,04,0.0,2.34
-4.48333,48.400002,2022,08,01,05,0.0,2.14
-4.48333,48.400002,2022,08,01,06,10.19,2.07
-4.48333,48.400002,2022,08,01,07,34.46,2.0
-4.48333,48.400002,2022,08,01,08,197.12,2.28
-4.48333,48.400002,2022,08,01,09,227.65,2.28
-4.48333,48.400002,2022,08,01,10,164.69,2.21
-4.48333,48.400002,2022,08,01,11,219.8,2.83
-4.48333,48.400002,2022,08,01,12,316.76,2.83
-4.48333,48.400002,2022,08,01,13,519.2,3.45
-4.48333,48.400002,2022,08,01,14,603.0,3.59
-4.48333,48.400002,2022,08,01,15,593.67,3.66
-4.48333,48.400002,2022,08,01,16,499.67,3.72
-4.48333,48.400002,2022,08,01,17,333.41,3.79
-4.48333,48.400002,2022,08,01,18,167.75,3.66
-4.48333,48.400002,2022,08,01,19,29.43,3.31
-4.48333,48.400002,2022,08,01,20,0.0,2.97
-4.48333,48.400002,2022,08,01,21,0.0,2.55
-4.48333,48.400002,2022,08,01,22,0.0,2.28
-4.48333,48.400002,2022,08,01,23,0.0,2.07
-4.48333,48.400002,2022,08,02,00,0.0,1.72
-4.48333,48.400002,2022,08,02,01,0.0,1.66
-4.48333,48.400002,2022,08,02,02,0.0,1.45
-4.48333,48.400002,2022,08,02,03,0.0,1.52
-4.48333,48.400002,2022,08,02,04,0.0,1.72
-4.48333,48.400002,2022,08,02,05,0.0,1.93
-4.48333,48.400002,2022,08,02,06,63.68,2.21
-4.48333,48.400002,2022,08,02,07,193.34,3.03
-4.48333,48.400002,2022,08,02,08,284.47,3.03
-4.48333,48.400002,2022,08,02,09,313.06,2.97
-4.48333,48.400002,2022,08,02,10,264.23,3.03
-4.48333,48.400002,2022,08,02,11,494.65,3.24
-4.48333,48.400002,2022,08,02,12,778.29,3.52
-4.48333,48.400002,2022,08,02,13,771.62,3.72
-4.48333,48.400002,2022,08,02,14,724.56,3.66
-4.48333,48.400002,2022,08,02,15,640.71,3.66
-4.48333,48.400002,2022,08,02,16,499.29,3.59
-4.48333,48.400002,2022,08,02,17,340.26,3.38
-4.48333,48.400002,2022,08,02,18,164.75,3.03
-4.48333,48.400002,2022,08,02,19,30.12,3.1
-4.48333,48.400002,2022,08,02,20,0.0,2.34
-4.48333,48.400002,2022,08,02,21,0.0,2.07
-4.48333,48.400002,2022,08,02,22,0.0,1.72
-4.48333,48.400002,2022,08,02,23,0.0,1.38
-4.48333,48.400002,2022,08,03,00,0.0,1.31
-4.48333,48.400002,2022,08,03,01,0.0,1.59
-4.48333,48.400002,2022,08,03,02,0.0,1.66
-4.48333,48.400002,2022,08,03,03,0.0,1.59
-4.48333,48.400002,2022,08,03,04,0.0,1.38
-4.48333,48.400002,2022,08,03,05,0.0,1.1
-4.48333,48.400002,2022,08,03,06,44.8,0.76
-4.48333,48.400002,2022,08,03,07,129.53,1.79
-4.48333,48.400002,2022,08,03,08,210.36,1.93
-4.48333,48.400002,2022,08,03,09,392.92,2.14
-4.48333,48.400002,2022,08,03,10,543.72,2.55
-4.48333,48.400002,2022,08,03,11,743.91,2.97
-4.48333,48.400002,2022,08,03,12,797.6,3.52
-4.48333,48.400002,2022,08,03,13,753.8,4.0
-4.48333,48.400002,2022,08,03,14,672.2,4.21
-4.48333,48.400002,2022,08,03,15,389.96,4.14
-4.48333,48.400002,2022,08,03,16,194.14,4.0
-4.48333,48.400002,2022,08,03,17,267.0,3.86
-4.48333,48.400002,2022,08,03,18,119.7,3.72
-4.48333,48.400002,2022,08,03,19,18.83,3.66
-4.48333,48.400002,2022,08,03,20,0.0,3.72
-4.48333,48.400002,2022,08,03,21,0.0,3.45
-4.48333,48.400002,2022,08,03,22,0.0,3.38
-4.48333,48.400002,2022,08,03,23,0.0,3.38
-4.48333,48.400002,2022,08,04,00,0.0,3.31
-4.48333,48.400002,2022,08,04,01,0.0,3.38
-4.48333,48.400002,2022,08,04,02,0.0,3.72
-4.48333,48.400002,2022,08,04,03,0.0,3.93
-4.48333,48.400002,2022,08,04,04,0.0,3.79
-4.48333,48.400002,2022,08,04,05,0.0,3.59
-4.48333,48.400002,2022,08,04,06,93.13,3.1
-4.48333,48.400002,2022,08,04,07,257.69,3.24
-4.48333,48.400002,2022,08,04,08,343.77,3.72
-4.48333,48.400002,2022,08,04,09,464.52,3.66
-4.48333,48.400002,2022,08,04,10,644.29,3.59
-4.48333,48.400002,2022,08,04,11,664.48,3.86
-4.48333,48.400002,2022,08,04,12,681.57,4.41
-4.48333,48.400002,2022,08,04,13,672.65,4.9
-4.48333,48.400002,2022,08,04,14,498.13,5.38
-4.48333,48.400002,2022,08,04,15,437.95,5.79
-4.48333,48.400002,2022,08,04,16,263.03,6.21
-4.48333,48.400002,2022,08,04,17,270.29,6.21
-4.48333,48.400002,2022,08,04,18,165.39,6.14
-4.48333,48.400002,2022,08,04,19,22.53,5.86
-4.48333,48.400002,2022,08,04,20,0.0,5.72
-4.48333,48.400002,2022,08,04,21,0.0,5.72
-4.48333,48.400002,2022,08,04,22,0.0,5.93
-4.48333,48.400002,2022,08,04,23,0.0,6.55
-4.48333,48.400002,2022,08,05,00,0.0,6.48
-4.48333,48.400002,2022,08,05,01,0.0,6.07
-4.48333,48.400002,2022,08,05,02,0.0,5.72
-4.48333,48.400002,2022,08,05,03,0.0,5.52
-4.48333,48.400002,2022,08,05,04,0.0,5.31
-4.48333,48.400002,2022,08,05,05,0.0,5.31
-4.48333,48.400002,2022,08,05,06,94.11,5.52
-4.48333,48.400002,2022,08,05,07,270.17,6.41
-4.48333,48.400002,2022,08,05,08,452.65,6.62
-4.48333,48.400002,2022,08,05,09,600.31,6.41
-4.48333,48.400002,2022,08,05,10,691.26,6.76
-4.48333,48.400002,2022,08,05,11,778.32,7.1
-4.48333,48.400002,2022,08,05,12,774.75,7.1
-4.48333,48.400002,2022,08,05,13,795.53,6.83
-4.48333,48.400002,2022,08,05,14,737.6,6.62
-4.48333,48.400002,2022,08,05,15,646.5,6.48
-4.48333,48.400002,2022,08,05,16,523.73,6.21
-4.48333,48.400002,2022,08,05,17,349.58,6.14
-4.48333,48.400002,2022,08,05,18,148.0,6.14
-4.48333,48.400002,2022,08,05,19,21.34,5.86
-4.48333,48.400002,2022,08,05,20,0.0,5.03
-4.48333,48.400002,2022,08,05,21,0.0,4.69
-4.48333,48.400002,2022,08,05,22,0.0,4.97
-4.48333,48.400002,2022,08,05,23,0.0,5.03
-4.48333,48.400002,2022,08,06,00,0.0,4.83
-4.48333,48.400002,2022,08,06,01,0.0,4.62
-4.48333,48.400002,2022,08,06,02,0.0,4.55
-4.48333,48.400002,2022,08,06,03,0.0,4.41
-4.48333,48.400002,2022,08,06,04,0.0,4.41
-4.48333,48.400002,2022,08,06,05,0.0,4.48
-4.48333,48.400002,2022,08,06,06,92.4,4.48
-4.48333,48.400002,2022,08,06,07,265.85,5.1
-4.48333,48.400002,2022,08,06,08,447.93,5.31
-4.48333,48.400002,2022,08,06,09,585.02,4.76
-4.48333,48.400002,2022,08,06,10,669.9,4.76
-4.48333,48.400002,2022,08,06,11,729.73,4.62
-4.48333,48.400002,2022,08,06,12,719.42,4.69
-4.48333,48.400002,2022,08,06,13,791.12,4.9
-4.48333,48.400002,2022,08,06,14,754.37,5.66
-4.48333,48.400002,2022,08,06,15,654.22,6.55
-4.48333,48.400002,2022,08,06,16,474.28,7.17
-4.48333,48.400002,2022,08,06,17,348.07,7.31
-4.48333,48.400002,2022,08,06,18,162.07,7.1
-4.48333,48.400002,2022,08,06,19,19.3,6.21
-4.48333,48.400002,2022,08,06,20,0.0,5.72
-4.48333,48.400002,2022,08,06,21,0.0,5.17
-4.48333,48.400002,2022,08,06,22,0.0,4.9
-4.48333,48.400002,2022,08,06,23,0.0,4.83
-4.48333,48.400002,2022,08,07,00,0.0,4.83
-4.48333,48.400002,2022,08,07,01,0.0,4.76
-4.48333,48.400002,2022,08,07,02,0.0,4.76
-4.48333,48.400002,2022,08,07,03,0.0,4.69
-4.48333,48.400002,2022,08,07,04,0.0,4.55
-4.48333,48.400002,2022,08,07,05,0.0,4.34
-4.48333,48.400002,2022,08,07,06,87.16,4.21
-4.48333,48.400002,2022,08,07,07,258.61,4.55
-4.48333,48.400002,2022,08,07,08,439.67,4.97
-4.48333,48.400002,2022,08,07,09,589.9,4.97
-4.48333,48.400002,2022,08,07,10,694.67,4.69
-4.48333,48.400002,2022,08,07,11,769.82,4.76
-4.48333,48.400002,2022,08,07,12,796.56,5.03
-4.48333,48.400002,2022,08,07,13,797.91,5.66
-4.48333,48.400002,2022,08,07,14,735.47,6.28
-4.48333,48.400002,2022,08,07,15,641.13,6.69
-4.48333,48.400002,2022,08,07,16,498.1,6.9
-4.48333,48.400002,2022,08,07,17,333.22,6.83
-4.48333,48.400002,2022,08,07,18,155.19,6.48
-4.48333,48.400002,2022,08,07,19,16.97,5.59
-4.48333,48.400002,2022,08,07,20,0.0,5.31
-4.48333,48.400002,2022,08,07,21,0.0,4.9
-4.48333,48.400002,2022,08,07,22,0.0,4.62
-4.48333,48.400002,2022,08,07,23,0.0,4.48
-4.48333,48.400002,2022,08,08,00,0.0,4.48
-4.48333,48.400002,2022,08,08,01,0.0,4.55
-4.48333,48.400002,2022,08,08,02,0.0,4.76
-4.48333,48.400002,2022,08,08,03,0.0,4.76
-4.48333,48.400002,2022,08,08,04,0.0,4.69
-4.48333,48.400002,2022,08,08,05,0.0,4.69
-4.48333,48.400002,2022,08,08,06,83.84,4.41
-4.48333,48.400002,2022,08,08,07,254.74,4.48
-4.48333,48.400002,2022,08,08,08,441.49,4.55
-4.48333,48.400002,2022,08,08,09,574.56,4.48
-4.48333,48.400002,2022,08,08,10,601.93,4.69
-4.48333,48.400002,2022,08,08,11,724.5,5.31
-4.48333,48.400002,2022,08,08,12,780.85,6.07
-4.48333,48.400002,2022,08,08,13,739.67,6.48
-4.48333,48.400002,2022,08,08,14,677.86,6.48
-4.48333,48.400002,2022,08,08,15,626.35,6.55
-4.48333,48.400002,2022,08,08,16,504.45,6.62
-4.48333,48.400002,2022,08,08,17,295.89,6.69
-4.48333,48.400002,2022,08,08,18,79.18,6.41
-4.48333,48.400002,2022,08,08,19,7.09,5.72
-4.48333,48.400002,2022,08,08,20,0.0,5.93
-4.48333,48.400002,2022,08,08,21,0.0,5.52
-4.48333,48.400002,2022,08,08,22,0.0,5.03
-4.48333,48.400002,2022,08,08,23,0.0,4.97
-4.48333,48.400002,2022,08,09,00,0.0,5.1
-4.48333,48.400002,2022,08,09,01,0.0,5.17
-4.48333,48.400002,2022,08,09,02,0.0,5.24
-4.48333,48.400002,2022,08,09,03,0.0,5.17
-4.48333,48.400002,2022,08,09,04,0.0,5.03
-4.48333,48.400002,2022,08,09,05,0.0,4.76
-4.48333,48.400002,2022,08,09,06,81.57,4.69
-4.48333,48.400002,2022,08,09,07,251.5,4.62
-4.48333,48.400002,2022,08,09,08,430.83,5.24
-4.48333,48.400002,2022,08,09,09,589.65,5.93
-4.48333,48.400002,2022,08,09,10,692.03,6.28
-4.48333,48.400002,2022,08,09,11,766.54,6.55
-4.48333,48.400002,2022,08,09,12,793.09,6.69
-4.48333,48.400002,2022,08,09,13,808.58,6.69
-4.48333,48.400002,2022,08,09,14,737.4,6.76
-4.48333,48.400002,2022,08,09,15,634.71,7.03
-4.48333,48.400002,2022,08,09,16,495.94,7.1
-4.48333,48.400002,2022,08,09,17,327.12,6.9
-4.48333,48.400002,2022,08,09,18,148.3,6.55
-4.48333,48.400002,2022,08,09,19,14.22,6.07
-4.48333,48.400002,2022,08,09,20,0.0,5.86
-4.48333,48.400002,2022,08,09,21,0.0,5.72
-4.48333,48.400002,2022,08,09,22,0.0,5.79
-4.48333,48.400002,2022,08,09,23,0.0,5.93
-4.48333,48.400002,2022,08,10,00,0.0,5.79
-4.48333,48.400002,2022,08,10,01,0.0,5.52
-4.48333,48.400002,2022,08,10,02,0.0,5.52
-4.48333,48.400002,2022,08,10,03,0.0,5.52
-4.48333,48.400002,2022,08,10,04,0.0,5.31
-4.48333,48.400002,2022,08,10,05,0.0,5.03
-4.48333,48.400002,2022,08,10,06,77.12,4.9
-4.48333,48.400002,2022,08,10,07,241.65,5.24
-4.48333,48.400002,2022,08,10,08,419.72,5.38
-4.48333,48.400002,2022,08,10,09,573.04,5.24
-4.48333,48.400002,2022,08,10,10,684.86,5.24
-4.48333,48.400002,2022,08,10,11,758.92,5.24
-4.48333,48.400002,2022,08,10,12,767.8,4.97
-4.48333,48.400002,2022,08,10,13,763.28,4.62
-4.48333,48.400002,2022,08,10,14,699.06,4.55
-4.48333,48.400002,2022,08,10,15,608.46,4.9
-4.48333,48.400002,2022,08,10,16,471.65,5.38
-4.48333,48.400002,2022,08,10,17,307.99,5.59
-4.48333,48.400002,2022,08,10,18,137.1,5.52
-4.48333,48.400002,2022,08,10,19,12.09,5.03
-4.48333,48.400002,2022,08,10,20,0.0,5.03
-4.48333,48.400002,2022,08,10,21,0.0,4.97
-4.48333,48.400002,2022,08,10,22,0.0,4.97
-4.48333,48.400002,2022,08,10,23,0.0,4.9
-4.48333,48.400002,2022,08,11,00,0.0,4.76
-4.48333,48.400002,2022,08,11,01,0.0,4.55
-4.48333,48.400002,2022,08,11,02,0.0,4.41
-4.48333,48.400002,2022,08,11,03,0.0,4.41
-4.48333,48.400002,2022,08,11,04,0.0,4.48
-4.48333,48.400002,2022,08,11,05,0.0,4.41
-4.48333,48.400002,2022,08,11,06,72.62,4.21
-4.48333,48.400002,2022,08,11,07,240.78,3.93
-4.48333,48.400002,2022,08,11,08,405.58,3.79
-4.48333,48.400002,2022,08,11,09,552.42,3.52
-4.48333,48.400002,2022,08,11,10,649.32,3.59
-4.48333,48.400002,2022,08,11,11,715.27,4.07
-4.48333,48.400002,2022,08,11,12,751.14,4.76
-4.48333,48.400002,2022,08,11,13,744.94,5.31
-4.48333,48.400002,2022,08,11,14,682.65,5.59
-4.48333,48.400002,2022,08,11,15,592.04,5.66
-4.48333,48.400002,2022,08,11,16,458.4,5.79
-4.48333,48.400002,2022,08,11,17,301.27,6.0
-4.48333,48.400002,2022,08,11,18,130.77,5.93
-4.48333,48.400002,2022,08,11,19,9.5,5.52
-4.48333,48.400002,2022,08,11,20,0.0,5.17
-4.48333,48.400002,2022,08,11,21,0.0,4.9
-4.48333,48.400002,2022,08,11,22,0.0,4.9
-4.48333,48.400002,2022,08,11,23,0.0,4.83
-4.48333,48.400002,2022,08,12,00,0.0,4.62
-4.48333,48.400002,2022,08,12,01,0.0,4.28
-4.48333,48.400002,2022,08,12,02,0.0,3.86
-4.48333,48.400002,2022,08,12,03,0.0,3.66
-4.48333,48.400002,2022,08,12,04,0.0,3.59
-4.48333,48.400002,2022,08,12,05,0.0,3.59
-4.48333,48.400002,2022,08,12,06,66.5,3.52
-4.48333,48.400002,2022,08,12,07,222.96,2.21
-4.48333,48.400002,2022,08,12,08,387.06,2.21
-4.48333,48.400002,2022,08,12,09,526.36,2.21
-4.48333,48.400002,2022,08,12,10,626.78,2.21
-4.48333,48.400002,2022,08,12,11,694.21,2.14
-4.48333,48.400002,2022,08,12,12,710.27,1.93
-4.48333,48.400002,2022,08,12,13,705.38,2.21
-4.48333,48.400002,2022,08,12,14,657.07,2.97
-4.48333,48.400002,2022,08,12,15,575.52,3.31
-4.48333,48.400002,2022,08,12,16,445.32,3.45
-4.48333,48.400002,2022,08,12,17,281.49,3.66
-4.48333,48.400002,2022,08,12,18,110.96,3.93
-4.48333,48.400002,2022,08,12,19,6.97,4.41
-4.48333,48.400002,2022,08,12,20,0.0,4.69
-4.48333,48.400002,2022,08,12,21,0.0,4.55
-4.48333,48.400002,2022,08,12,22,0.0,4.28
-4.48333,48.400002,2022,08,12,23,0.0,3.93
-4.48333,48.400002,2022,08,13,00,0.0,3.59
-4.48333,48.400002,2022,08,13,01,0.0,3.45
-4.48333,48.400002,2022,08,13,02,0.0,3.31
-4.48333,48.400002,2022,08,13,03,0.0,3.24
-4.48333,48.400002,2022,08,13,04,0.0,3.17
-4.48333,48.400002,2022,08,13,05,0.0,3.1
-4.48333,48.400002,2022,08,13,06,60.13,3.1
-4.48333,48.400002,2022,08,13,07,219.17,3.38
-4.48333,48.400002,2022,08,13,08,375.85,3.1
-4.48333,48.400002,2022,08,13,09,489.53,2.41
-4.48333,48.400002,2022,08,13,10,587.66,1.45
-4.48333,48.400002,2022,08,13,11,683.38,0.83
-4.48333,48.400002,2022,08,13,12,709.41,1.59
-4.48333,48.400002,2022,08,13,13,710.89,2.34
-4.48333,48.400002,2022,08,13,14,625.9,1.93
-4.48333,48.400002,2022,08,13,15,393.52,2.0
-4.48333,48.400002,2022,08,13,16,316.11,3.52
-4.48333,48.400002,2022,08,13,17,223.96,4.21
-4.48333,48.400002,2022,08,13,18,98.38,3.59
-4.48333,48.400002,2022,08,13,19,0.0,4.21
-4.48333,48.400002,2022,08,13,20,0.0,4.34
-4.48333,48.400002,2022,08,13,21,0.0,5.03
-4.48333,48.400002,2022,08,13,22,0.0,5.31
-4.48333,48.400002,2022,08,13,23,0.0,5.24
-4.48333,48.400002,2022,08,14,00,0.0,5.31
-4.48333,48.400002,2022,08,14,01,0.0,5.31
-4.48333,48.400002,2022,08,14,02,0.0,4.76
-4.48333,48.400002,2022,08,14,03,0.0,3.93
-4.48333,48.400002,2022,08,14,04,0.0,2.41
-4.48333,48.400002,2022,08,14,05,0.0,2.28
-4.48333,48.400002,2022,08,14,06,19.6,2.76
-4.48333,48.400002,2022,08,14,07,34.09,2.14
-4.48333,48.400002,2022,08,14,08,79.04,2.14
-4.48333,48.400002,2022,08,14,09,112.66,0.9
-4.48333,48.400002,2022,08,14,10,239.84,0.28
-4.48333,48.400002,2022,08,14,11,495.15,0.69
-4.48333,48.400002,2022,08,14,12,634.4,0.97
-4.48333,48.400002,2022,08,14,13,488.2,2.0
-4.48333,48.400002,2022,08,14,14,291.78,2.97
-4.48333,48.400002,2022,08,14,15,349.13,3.79
-4.48333,48.400002,2022,08,14,16,199.29,4.14
-4.48333,48.400002,2022,08,14,17,80.0,4.0
-4.48333,48.400002,2022,08,14,18,13.0,3.59
-4.48333,48.400002,2022,08,14,19,0.0,2.97
-4.48333,48.400002,2022,08,14,20,0.0,2.76
-4.48333,48.400002,2022,08,14,21,0.0,2.97
-4.48333,48.400002,2022,08,14,22,0.0,3.1
-4.48333,48.400002,2022,08,14,23,0.0,3.31
-4.48333,48.400002,2022,08,15,00,0.0,3.52
-4.48333,48.400002,2022,08,15,01,0.0,3.38
-4.48333,48.400002,2022,08,15,02,0.0,3.31
-4.48333,48.400002,2022,08,15,03,0.0,3.38
-4.48333,48.400002,2022,08,15,04,0.0,3.38
-4.48333,48.400002,2022,08,15,05,0.0,3.52
-4.48333,48.400002,2022,08,15,06,50.0,3.38
-4.48333,48.400002,2022,08,15,07,11.66,3.79
-4.48333,48.400002,2022,08,15,08,78.01,3.45
-4.48333,48.400002,2022,08,15,09,261.5,2.97
-4.48333,48.400002,2022,08,15,10,297.33,2.9
-4.48333,48.400002,2022,08,15,11,305.24,3.24
-4.48333,48.400002,2022,08,15,12,590.99,4.41
-4.48333,48.400002,2022,08,15,13,408.07,4.48
